Distance mahalanobis,Phrase,Index phrase,Roman
8.3708725,"« Oh ! pas du tout , tout le contraire . »",28156,4laprison.txt
8.37088,Je ne permettais plus dès lors qu ' en famille nos parents en m ' appelant aussi chéri ôtassent leur prix d ' être unique aux mots délicieux que me disait Albertine .,28835,4laprison.txt
8.3710165,Avec un sentiment de plaisir inexprimable le prince sentit que la serrure ne résistait pas et qu ' enfin cette clef - là y entrait .,15028,2guermantes2.txt
8.371121,"- - « Non , madame Octave . »",643,0ducote.txt
8.371261,Et je pensais avec effroi à tout ce temps que j ' aurais à rester avec elle jusqu ' au temps du chasselas .,29588,4laprison.txt
8.371295,"On apprend la victoire , ou après - coup quand la guerre est finie , ou tout de suite par la joie du concierge .",5335,1ombre1.txt
8.371333,"Mais me faisant signe de l ' aider , parce que ses manches bouffantes avaient besoin d ' être aplaties ou relevées pour entrer ou retirer sa jaquette , elle ôta celle - ci , et comme ces manches étaient d ' un écossais très doux , rose , bleu pâle , verdâtre , gorge - de - pigeon , ce fut comme si dans un ciel gris s ' était formé un arc - en - ciel .",26796,3sodome2.txt
8.371396,"Lis donc ces proses lyriques , et si le gigantesque assembleur de rythmes qui a écrit Bhagavat et le Levrier de Magnus a dit vrai , par Apollôn , tu goûteras , cher maître , les joies nectaréennes de l ’ Olympos . »",1044,0ducote.txt
8.371526,"Françoise , quand je lui parlais d ’ une église de Milan - - ville où elle n ’ irait probablement jamais - - ou de la cathédrale de Reims - - fût - ce même de celle d ’ Arras !",38824,6retrouve1.txt
8.371788,"Dès le début de cette scène , une révolution , pour mes yeux dessillés , s ' était opérée en M . de Charlus , aussi complète , aussi immédiate que s ' il avait été touché par une baguette magique .",19943,3sodome1.txt
8.371841,"Eût - elle été infiniment moindre que chez « Oriane » , le même trouble eût existé en moi .",20356,3sodome1.txt
8.372066,"Qu ’ est - ce que vous voulez , pour un vieux briscard comme moi , ajouta - t - il en ôtant son monocle pour l ’ essuyer , comme il aurait changé un pansement , tandis que la princesse détournait instinctivement les yeux , cette noblesse d ’ Empire , c ’ est autre chose bien entendu , mais enfin , pour ce que c ’ est , c ’ est très beau dans son genre , ce sont des gens qui en somme se sont battus en héros . »",3991,0ducote.txt
8.372089,"Les désirs , les plaisirs inconnus que ressentait Albertine , une fois j ' eus l ' illusion de les voir quand quelque temps après la mort d ' Albertine , Andrée vint chez moi .",35177,5disparue1.txt
8.3723545,"La pièce suivante était une des nouveautés qui jadis me semblaient , à cause du défaut de célébrité , devoir paraître minces , particulières , dépourvues qu ' elles étaient d ' existence en dehors de la représentation qu ' on en donnait .",12101,2guermantes1.txt
8.372836,"Elle aimait aussi parler du prince d ' Agrigente et de M . de Bréauté , pour une autre raison .",35715,5disparue2.txt
8.373263,"Et comme je ne me servirai pas d ' eux et qu ' ils ont chance de rester toujours l ' un au port désarmé , l ' autre à l ' écurie , je ferai graver sur le yacht ( Mon Dieu , je n ' ose pas mettre un nom de pièce inexact et commettre une hérésie qui vous choquerait ) ces vers de Mallarmé que vous aimiez : _ Un cygne d ' autrefois se souvient que c ' est lui Magnifique mais qui sans espoir se délivre Pour n ' avoir pas chanté la région où vivre Quand du stérile hiver a resplendi l ' ennui . _ Vous vous rappelez - - c ' est le poème qui commence par : _ Le vierge , le vivace et le bel aujourd ' hui . . . _ Hélas , aujourd ' hui n ' est plus ni vierge , ni beau .",34036,5disparue1.txt
8.373536,"Le coup d ' Alix avait raté , elle se tut , resta debout et immobile .",14044,2guermantes2.txt
8.373596,Malheureusement c ' était tellement devenu une formule que cette affectation de franchise donnait plus l ' impression de la politesse menteuse que les antiques formules au sens desquelles on ne songe plus .,25015,3sodome2.txt
8.37389,"Et même les Cambremer , de maison si ancienne et de prétentions si modestes , eussent été les premiers à oublier Jupien et à se souvenir seulement des grandeurs inouïes de la maison d ' Oloron , si une exception ne s ' était produite en la personne qui eût dû être le plus flattée de ce mariage , la marquise de Cambremer - Legrandin .",36629,5disparue2.txt
8.373982,"elle lui dit qu ’ elle était chez elle tantôt quand il avait sonné , mais dormait ;",3278,0ducote.txt
8.374022,Enfin éclata mon premier sentiment d ' admiration : il fut provoqué par les applaudissements frénétiques des spectateurs .,5330,1ombre1.txt
8.374916,Je l ' avais crue .,35996,5disparue2.txt
8.374932,"Ce ne sont pas les derniers animaux qui le liront , car il est peu probable que , comme les apôtres à la Pentecôte , ils puissent comprendre le langage des divers peuples humains sans l ' avoir appris .",30344,4laprison.txt
8.3749895,Cet espoir je savais bien ce qu ' il avait de chimérique .,7211,1ombre1.txt
8.375062,Ce n ' est pas un deuil de mari .,18365,2guermantes3.txt
8.37512,"Swann savait qu ’ elle reparaîtrait à la fin du dernier mouvement , après tout un long morceau que le pianiste de Mme Verdurin sautait toujours .",4191,0ducote.txt
8.375383,"« Tu dis : « Elle n ' avait pas entendu » , parce que tu es ici , mais je te répète , si tu avais assisté à notre conversation , il n ' y avait aucun bruit , je l ' ai dit brutalement , il n ' est pas possible qu ' elle n ' ait pas compris . »",34270,5disparue1.txt
8.375397,D ' où la plénitude d ' une musique que remplissent en effet tant de musiques dont chacune est un être .,30019,4laprison.txt
8.375437,"D ’ abord avez - vous remarqué ce pullulement d ’ expressions nouvelles qu ’ emploie Norpois qui , quand elles ont fini par s ’ user à force d ’ être employées tous les jours - - car vraiment il est infatigable , et je crois que c ’ est la mort de ma tante Villeparisis qui lui a donné une seconde jeunesse , - - sont immédiatement remplacées par d ’ autres lieux communs ?",37931,6retrouve1.txt
8.375551,"Elle , au coeur de qui je me plaçais toujours pour juger la personne la plus insignifiante , elle m ' était maintenant fermée , elle était devenue une partie du monde extérieur , et plus qu ' à de simples passants , j ' étais forcé de lui taire ce que je pensais de son état , de lui taire mon inquiétude .",15872,2guermantes2.txt
8.375725,"Elle les faisait aussi plus désirables , annonçant qu ' ils étaient peu accessibles , comme un prix élevé ajoute à la valeur d ' un objet qui nous a plu .",8262,1ombre2.txt
8.375752,"Quand , le rideau tombé , nous passâmes sur le plateau , intimidé de m ' y promener , je voulus parler avec vivacité à Saint - Loup ;",13758,2guermantes1.txt
8.375795,"Ce qui allait avoir lieu , c ' était un autre événement auquel je n ' étais pas préparé .",10327,1ombre3.txt
8.375805,Il s ' était peut - être fait une raison en disant : « Les pécheurs couvrent la terre . »,23356,3sodome1.txt
8.375955,"Telle cette conversation en anglais dont je n ' eusse que souri un mois auparavant et au milieu de laquelle quelques noms propres français ne laissaient pas d ' accroître et d ' orienter mes inquiétudes , avait , tenue à deux pas de moi par deux personnes immobiles , la même cruauté , me faisait aussi délaissé et seul , qu ' un enlèvement .",7113,1ombre1.txt
8.376651,"Je l ' avais au contraire parfois très profond ( comme je l ' ai déjà dit , mais comme l ' événement qui va suivre me force à le rappeler ) et surtout quand je m ' endormais seulement le matin .",29462,4laprison.txt
8.376994,"dans les conversations qu ' ils avaient à ce sujet , je ne cherchais qu ' un plaisir poétique .",18829,2guermantes3.txt
8.377199,"L ' attelage du sommeil , semblable à celui du soleil , va d ' un pas si égal , dans une atmosphère où ne peut plus l ' arrêter aucune résistance , qu ' il faut quelque petit caillou aérolithique étranger à nous ( dardé de l ' azur par quel Inconnu ) pour atteindre le sommeil régulier ( qui sans cela n ' aurait aucune raison de s ' arrêter et durerait d ' un mouvement pareil jusque dans les siècles des siècles ) et le faire , d ' une brusque courbe , revenir vers le réel , brûler les étapes , traverser les régions voisines de la vie - - où bientôt le dormeur entendra , de celle - ci , les rumeurs presque vagues encore , mais déjà perceptibles , bien que déformées - - et atterrir brusquement au réveil .",25721,3sodome2.txt
8.377304,- - Quel musicien ?,27701,3sodome2.txt
8.377385,"Il s ' est trompé , dans ce cas .",17278,2guermantes3.txt
8.377601,"Ainsi dès que je ne trouvais pas Albertine gentille , au lieu de lui dire que j ' étais triste , je devenais méchant .",32425,4laprison.txt
8.377738,"Les fleurs des cerisiers sont si étroitement collées aux branches , comme un blanc fourreau , que de loin , parmi les arbres qui n ' étaient presque ni fleuris , ni feuillus , on aurait pu croire , par ce jour de soleil encore si froid , que c ' était de la neige , fondue ailleurs , qui était encore restée après les arbustes .",13483,2guermantes1.txt
8.377841,"Comme si , tout en possédant le trésor complet des expressions du visage humain , il eût vécu dans un autre monde , il mettait à jour ces expressions dans l ’ ordre qu ’ il ne fallait pas , il semblait effeuiller au hasard des sourires et des regards sans rapport avec le propos qu ’ il entendait .",38761,6retrouve1.txt
8.378025,"D ' elle - même , mais par notre faute peut - être , car les tendres paroles que nous avions adressées à la Dureté lui avaient peut - être , même sans qu ' elle eût fait de calcul intéressé , suggéré d ' être tendre .",28727,4laprison.txt
8.378041,Aussi je parlai de la femme qui me préoccupait en ce moment .,15192,2guermantes2.txt
8.378202,"On préférait à Bergotte , dont les plus jolies phrases avaient exigé en réalité un bien plus profond repli sur soi - même , des écrivains qui semblaient plus profonds simplement parce qu ’ ils écrivaient moins bien .",39424,6retrouve2.txt
8.379045,"Mais c ' était surtout en moi que j ' entendais , avec ivresse , un son nouveau rendu par le violon intérieur .",28187,4laprison.txt
8.379057,"Le lendemain , dès que je m ' éveillai , comme on ne venait jamais chez moi quoiqu ' il arrivât sans que j ' eusse appelé , je sonnai Françoise .",33359,4laprison.txt
8.379068,"D ' autres fois le bonheur baignait ces joues d ' une clarté si mobile que la peau devenue fluide et vague laissait passer comme des regards sous - jacents qui la faisaient paraître d ' une autre couleur , mais non d ' une autre matière que les yeux ;",11558,1ombre3.txt
8.3791275,Je me rappelai ce que j ' avais entendu raconter des domestiques de M . de Charlus et de leur dévouement à leur maître .,19014,2guermantes3.txt
8.379649,Maintenant je n ' étais plus préoccupé que de Léa .,29889,4laprison.txt
8.380286,"les paroles elles - mêmes ne me renseignaient qu ' à la condition d ' être interprétées à la façon d ' un afflux de sang à la figure d ' une personne qui se trouble , à la façon encore d ' un silence subit .",29005,4laprison.txt
8.380567,"Mais à ces malheurs lointains , il en préférait de plus proches et dévorait les journaux dans l ’ espoir d ’ annoncer une défaite à Françoise .",38894,6retrouve1.txt
8.380584,"Il me semblait qu ' elle m ' avait remarqué , je m ' attendais à ce qu ' un des garçons de Rivebelle vînt me dire un mot de sa part .",9924,1ombre3.txt
8.380615,"Ce nom , devenu pour moi presque mythologique , de Swann , quand je causais avec mes parents , je languissais du besoin de le leur entendre dire , je n ’ osais pas le prononcer moi - même , mais je les entraînais sur des sujets qui avoisinaient Gilberte et sa famille , qui la concernaient , où je ne me sentais pas exilé trop loin d ’ elle ;",1688,0ducote.txt
